,пятерочки,айди_магазина,магазины
112145,0,9355,1
112162,3,9357,7
112192,0,9359,0
112324,0,9370,2
112343,3,9372,6
112354,1,9373,4
112369,0,9374,2
112382,1,9375,2
112455,0,9381,2
112523,4,9387,8
112537,1,9388,5
112564,0,9390,1
112567,0,9391,1
112580,4,9392,7
112600,1,9393,6
112635,1,9396,6
112649,1,9397,2
112664,1,9399,4
112683,2,9400,3
112733,3,9404,8
112761,3,9407,5
112807,1,9411,6
112876,3,9417,15
112979,1,9425,2
113149,1,9440,5
113209,1,9445,2
113326,1,9454,5
113343,0,9456,5
113369,0,9458,2
113464,1,9466,3
113477,1,9467,4
113556,3,9474,7
113623,0,9479,0
113628,0,9480,1
113808,0,9495,1
113970,0,9508,4
113999,3,9510,6
114157,0,9524,1
114630,3,9563,7
114725,2,9571,5
114756,0,9574,1
114931,0,9588,2
115129,2,9605,10
115175,2,9608,9
115184,1,9609,7
115278,1,9617,8
115483,1,9634,6
115605,0,9644,3
115614,1,9645,7
115727,3,9654,3
115812,3,9662,4
115843,1,9664,5
115929,0,9671,1
115941,0,9672,2
115947,1,9673,12
115993,2,9677,4
116076,0,9684,2
116157,0,9690,8
116311,1,9703,2
116323,6,9704,10
116334,1,9705,4
116342,2,9706,9
116381,1,9709,3
116421,4,9712,5
116496,2,9719,6
116614,1,9728,1
116640,0,9731,3
116717,1,9737,1
116731,1,9738,2
116834,0,9747,4
116870,0,9750,1
116906,1,9753,5
116924,1,9754,3
116961,0,9757,4
117037,0,9764,3
117066,1,9766,3
117121,1,9771,12
117150,2,9773,10
117158,0,9774,6
117267,0,9783,4
117467,0,9799,2
117564,1,9808,7
117710,2,9820,7
117743,0,9822,5
117798,4,9827,10
117847,4,9831,11
117867,1,9833,4
117884,2,9834,4
117897,1,9835,7
117994,1,9843,9
118018,2,9845,8
118042,0,9847,3
118154,8,9857,12
118219,0,9862,4
118325,0,9871,1
118477,1,9884,4
118531,1,9888,4
118662,1,9899,3
118732,4,9905,8
118871,2,9916,7
119032,3,9930,10
119053,1,9932,4
119185,3,9943,6
119265,1,9949,7
119610,2,9978,4
119680,2,9984,5
119759,3,9990,6
119790,3,9993,5
119803,6,9994,9
119823,2,9996,7
119861,1,9999,5
119951,2,10006,6
119994,3,10010,6
120003,1,10011,8
120056,4,10015,9
120129,1,10021,3
120334,1,10038,7
120547,0,10056,4
120594,1,10060,4
120658,0,10065,0
120748,0,10073,2
120756,0,10074,2
120792,2,10077,6
120867,1,10083,5
121054,2,10098,4
121060,2,10099,7
121079,1,10100,2
121134,1,10105,2
121358,2,10124,2
121461,2,10132,4
121495,1,10135,7
121565,1,10141,6
121634,6,10147,10
121662,4,10149,10
121812,0,10162,3
121838,0,10164,2
121914,0,10170,2
121935,1,10172,7
121954,0,10173,3
121982,0,10176,4
122057,1,10182,2
122111,1,10186,5
122147,1,10189,7
122149,0,10190,0
122167,1,10191,3
122179,2,10192,4
122192,2,10193,6
122224,2,10196,4
122297,3,10202,3
122341,0,10206,1
122399,2,10210,6
122412,0,10212,3
122479,2,10217,6
122493,2,10218,5
122649,0,10231,1
122744,2,10239,6
122758,0,10240,4
122825,1,10246,3
122886,0,10251,2
122898,1,10252,6
122980,0,10259,6
122996,0,10260,2
123053,3,10265,5
123158,2,10274,7
123202,0,10277,4
123205,0,10278,0
123277,1,10284,8
123396,0,10294,6
123444,1,10298,7
123574,2,10308,5
123582,0,10309,0
123648,3,10315,6
123662,4,10316,10
123691,4,10318,8
123702,3,10319,9
123751,2,10323,9
123756,1,10324,5
123837,0,10330,2
123919,2,10338,15
123939,3,10339,11
123964,0,10341,0
123988,5,10343,9
124006,3,10345,6
124019,3,10346,6
124088,2,10352,4
124128,3,10355,12
124172,4,10359,9
124328,1,10372,4
124417,1,10379,6
124447,1,10382,3
124461,1,10383,2
124558,2,10391,3
124734,1,10405,4
124745,2,10406,7
124758,1,10407,4
124768,2,10408,7
124781,2,10409,8
124784,3,10410,13
124865,4,10416,5
124883,1,10418,5
124891,2,10419,11
125037,4,10431,7
125078,0,10434,0
125098,2,10436,3
125237,1,10447,3
125241,1,10448,3
125276,2,10451,4
125342,0,10456,7
125360,2,10458,5
125462,2,10466,7
125620,2,10479,6
125682,1,10484,2
125683,1,10485,6
125709,0,10487,2
125738,3,10489,11
125743,0,10490,6
125768,0,10492,2
125867,7,10500,10
125948,1,10507,1
126097,4,10519,10
126123,1,10521,9
126133,5,10522,9
126258,1,10532,5
126271,3,10534,10
126410,1,10545,6
126418,1,10546,4
126452,1,10549,7
126471,2,10550,5
126494,1,10552,4
126527,1,10555,5
126603,3,10561,7
126628,1,10563,3
126635,1,10564,3
126646,0,10565,4
126663,0,10566,2
126673,4,10567,5
126686,2,10568,4
126712,0,10570,2
126715,0,10571,0
126738,3,10572,5
126764,3,10575,5
126894,2,10585,4
126925,2,10588,9
126933,2,10589,6
126970,1,10592,3
127140,1,10606,3
127173,1,10609,6
127185,0,10610,0
127200,1,10611,4
127209,2,10612,8
127219,0,10613,2
127240,1,10614,5
127251,2,10615,5
127257,1,10616,2
127270,0,10617,3
127517,2,10637,3
127538,1,10639,4
127650,2,10648,9
127703,4,10653,6
127720,2,10654,3
127727,1,10655,6
127800,2,10661,7
127865,3,10666,6
127892,0,10669,3
127941,1,10673,3
128036,1,10681,8
128057,1,10682,11
128080,2,10684,6
128116,1,10687,4
128317,0,10704,0
128392,0,10710,3
128443,0,10715,1
128476,1,10717,4
128489,5,10718,17
128492,1,10719,6
128591,0,10727,0
128843,1,10748,2
128862,0,10749,4
128895,2,10752,5
128909,1,10753,2
129235,0,10781,0
129279,5,10784,8
129428,5,10797,9
129490,1,10802,7
129565,0,10808,2
129587,0,10810,3
129595,2,10811,7
129611,1,10812,3
129627,0,10813,4
129641,0,10814,5
129645,0,10815,4
129658,3,10816,12
129671,1,10817,5
129689,2,10818,9
129699,1,10819,5
129703,3,10820,11
129717,3,10821,9
129738,1,10822,3
129743,2,10823,4
130021,1,10846,1
130137,2,10856,4
130177,0,10859,0
130234,0,10864,7
130491,0,10885,3
130582,1,10893,3
130601,4,10895,8
130616,1,10896,4
130624,1,10897,4
130647,2,10898,12
130668,0,10900,0
130713,1,10904,1
130783,3,10910,12
130803,2,10911,6
130804,1,10912,3
130861,3,10916,9
130871,1,10917,8
130884,0,10918,4
130891,3,10919,9
130900,3,10920,9
130919,3,10921,11
130928,0,10922,1
130968,3,10925,12
131154,0,10941,0
131178,1,10943,1
131220,4,10946,6
131484,2,10968,9
131517,2,10971,10
131597,1,10978,5
131704,0,10987,2
131753,1,10991,3
131834,3,10997,11
131932,2,11006,3
131985,4,11010,13
131997,0,11011,4
132104,3,11020,10
132358,2,11041,4
132377,0,11043,2
132429,2,11047,5
132448,3,11049,5
132480,2,11051,7
132485,1,11052,6
132591,4,11060,8
132593,2,11061,8
132606,1,11062,2
132620,2,11063,8
132634,0,11064,3
132673,0,11067,2
132686,2,11068,5
132749,2,11074,5
132871,1,11084,4
132888,0,11085,4
132914,2,11087,11
133018,0,11096,3
133037,2,11098,4
133055,0,11099,2
133122,2,11105,9
133133,0,11106,3
133171,2,11109,4
133224,2,11113,5
133246,0,11115,0
133289,5,11119,13
133307,3,11120,6
133309,6,11121,14
133327,3,11122,4
133333,0,11123,6
133392,0,11128,0
133430,1,11131,4
133440,4,11132,7
133455,2,11133,6
133467,1,11134,7
133481,1,11135,9
133531,1,11139,3
133543,0,11140,2
133646,2,11149,2
133662,0,11150,3
133673,2,11151,5
133722,1,11155,4
133741,2,11157,13
133833,1,11164,7
133843,0,11165,4
133864,0,11167,4
133883,1,11168,3
133935,2,11173,4
133990,0,11177,4
134009,1,11179,5
134023,0,11180,2
134031,1,11181,5
134055,0,11183,3
134080,1,11185,4
134161,1,11192,5
134187,2,11194,6
134255,3,11199,8
134323,2,11205,4
134411,0,11212,1
134535,0,11223,0
134646,0,11232,3
134768,0,11242,0
134782,0,11243,1
134808,0,11246,0
134987,0,11260,2
135055,2,11266,8
135087,3,11269,8
135132,4,11273,7
135180,0,11277,2
135414,3,11296,6
135481,2,11302,13
135541,1,11307,3
135558,3,11308,5
135582,2,11310,7
135672,2,11318,5
135701,3,11320,6
135863,2,11333,2
135963,1,11342,2
136079,1,11351,2
136158,1,11358,12
136209,2,11362,6
136231,0,11364,0
136283,5,11368,9
136297,0,11370,2
136401,1,11378,3
136408,0,11379,1
136419,1,11380,2
136500,2,11387,4
136508,0,11388,1
136710,0,11404,5
136772,1,11410,3
136786,1,11411,6
137002,4,11429,7
137043,4,11433,7
137170,1,11443,4
137204,1,11446,3
137217,1,11447,3
137257,6,11451,10
137334,2,11457,7
137361,1,11459,2
137505,0,11471,4
137507,3,11472,13
137520,1,11473,7
137718,4,11489,7
137724,2,11490,8
137767,2,11493,7
137808,1,11497,7
137913,0,11505,0
137933,1,11507,5
137948,2,11508,2
138209,2,11530,6
138236,1,11532,7
138243,1,11533,7
138265,2,11535,14
138377,3,11544,8
138397,2,11546,2
138444,1,11550,4
138456,0,11551,3
138497,0,11554,1
138507,1,11555,6
138593,3,11562,8
138602,2,11563,4
138622,1,11564,5
138674,0,11569,5
138724,0,11573,3
138733,2,11574,8
138763,0,11577,7
138778,0,11578,0
138820,0,11581,2
138876,1,11586,2
138910,0,11589,2
139024,4,11598,7
139085,0,11603,8
139293,1,11621,3
139458,3,11635,5
139471,1,11636,3
139523,0,11640,2
139534,0,11641,2
139577,4,11644,8
139798,1,11663,3
139812,3,11664,7
139826,1,11665,7
139863,4,11668,13
139874,1,11669,5
139994,0,11679,3
140022,3,11682,5
140083,0,11687,4
140113,3,11689,7
140182,2,11695,6
140191,4,11696,5
140241,0,11700,1
140253,2,11701,4
140318,1,11706,5
140355,1,11709,2
140389,4,11712,10
140627,1,11732,2
140634,5,11733,6
140647,0,11734,0
140670,0,11736,3
140705,1,11738,7
140720,0,11740,0
140823,0,11748,4
140941,0,11758,3
141056,0,11768,2
141173,2,11777,5
141191,5,11779,12
141338,0,11791,2
141383,2,11795,5
141399,0,11796,4
141477,1,11803,8
141502,0,11805,5
141540,0,11808,1
141603,0,11813,4
141681,0,11820,4
141711,1,11822,3
141750,1,11826,2
141895,0,11838,2
141948,0,11842,1
141972,0,11844,0
142008,1,11847,3
142095,0,11854,1
142124,1,11857,3
142189,2,11862,8
142194,5,11863,8
142223,1,11865,9
142239,2,11866,5
142261,3,11868,6
142495,0,11888,4
142714,3,11906,7
143061,1,11935,4
143100,0,11938,0
143266,1,11952,4
143284,0,11953,0
143286,2,11954,4
143331,0,11957,1
143341,4,11958,7
143355,4,11959,8
143424,0,11965,0
143501,2,11971,3
143645,1,11983,7
143746,1,11992,8
143755,2,11993,11
143768,5,11994,7
143905,0,12005,3
143913,0,12006,1
144128,1,12024,9
144257,2,12035,11
144272,1,12036,2
144290,3,12037,6
144293,2,12038,8
144304,2,12039,11
144315,1,12040,5
144335,5,12041,9
144376,1,12045,4
144424,1,12049,10
144436,0,12050,1
144454,0,12051,3
144464,1,12052,4
144601,0,12063,2
144619,3,12065,8
144631,0,12066,0
144645,7,12067,10
144656,1,12068,5
144663,2,12069,4
144676,0,12070,1
144706,0,12072,8
144826,0,12082,0
145390,2,12129,5
145418,3,12131,7
145668,1,12152,4
145720,0,12157,4
145746,2,12159,6
145835,0,12166,2
145853,0,12168,2
145985,0,12179,1
146069,0,12186,4
146098,2,12188,6
146181,3,12195,6
146245,1,12201,5
146270,1,12203,7
146358,0,12210,0
146422,0,12215,2
146448,3,12218,4
146575,2,12228,10
146632,4,12233,9
146672,0,12236,9
146766,3,12244,13
146894,1,12255,3
146950,1,12259,4
146973,0,12261,2
147057,2,12268,7
147079,1,12271,5
147156,1,12277,3
147161,1,12278,9
147213,2,12282,3
147248,0,12285,3
147257,1,12286,4
147293,1,12289,12
147383,2,12296,6
147404,1,12298,4
147411,1,12299,8
147529,3,12308,5
147647,1,12318,7
147781,0,12329,3
147796,1,12331,6
147828,3,12333,4
147880,6,12338,9
148037,1,12351,5
148216,0,12366,6
148310,3,12374,13
148338,2,12376,3
148443,2,12385,6
148519,0,12391,2
148555,0,12394,2
148569,0,12395,3
148571,3,12396,7
148609,1,12399,8
148634,3,12401,5
148656,4,12403,10
148732,2,12409,10
148782,0,12414,0
148903,1,12424,9
149168,1,12446,2
149196,0,12448,0
149372,0,12463,2
149398,1,12465,5
149488,0,12472,0
149536,2,12476,10
149622,2,12484,6
149635,2,12485,5
149653,0,12486,1
149684,2,12489,8
149775,2,12496,9
149817,0,12500,2
149831,2,12501,4
149863,1,12504,7
150097,1,12523,5
150141,0,12527,1
150187,2,12531,5
150204,3,12532,7
150221,2,12534,12
150316,3,12541,7
150539,2,12560,4
150562,1,12562,5
150573,1,12563,3
150635,3,12568,3
150668,0,12571,1
150677,1,12572,4
150759,4,12578,10
150793,1,12581,3
150808,1,12582,6
150925,0,12592,2
151030,0,12601,2
151073,4,12605,12
151159,1,12612,1
151170,4,12613,6
151204,1,12615,5
151220,0,12617,0
151251,1,12619,5
151302,3,12624,7
151315,2,12625,7
151561,2,12645,9
151580,0,12647,4
151700,0,12657,6
151710,2,12658,2
151911,2,12674,5
151959,3,12679,10
152014,0,12683,5
152046,3,12686,7
152083,0,12689,2
152094,5,12690,7
152177,0,12697,3
152301,0,12707,1
152423,2,12718,6
152451,2,12720,7
152557,1,12729,7
152598,0,12732,4
152605,0,12733,1
152660,0,12737,12
152755,0,12745,0
152803,1,12749,6
152844,1,12753,3
152903,2,12758,9
152973,1,12763,3
153015,5,12767,17
153030,0,12768,0
153103,0,12774,4
153163,4,12779,9
153216,1,12784,2
153285,0,12789,0
153289,4,12790,11
153310,0,12791,1
153378,2,12797,13
153563,1,12813,3
153579,2,12814,5
153608,3,12816,6
153647,1,12820,5
153841,1,12836,5
153901,2,12841,8
153925,1,12843,6
153967,5,12846,8
154037,1,12852,2
154099,0,12857,2
154123,0,12859,2
154229,0,12868,1
154325,3,12876,8
154351,2,12878,6
154362,0,12879,5
154404,0,12883,0
154459,0,12887,2
154466,2,12888,9
154506,1,12891,7
154645,1,12903,7
154753,3,12912,14
154786,3,12914,12
154787,3,12915,5
154826,0,12918,2
155283,1,12956,2
155358,0,12962,1
155374,0,12963,7
155443,3,12969,3
155483,2,12973,4
155507,1,12975,5
155546,2,12978,9
155635,2,12985,5
155876,5,13005,15
155918,2,13009,5
156021,0,13017,3
156037,0,13019,7
156070,1,13021,5
156164,0,13029,0
156169,0,13030,1
156224,2,13034,3
156252,2,13037,5
156330,2,13043,7
156353,1,13045,4
156367,0,13046,0
156407,2,13050,6
156438,1,13052,10
156458,0,13054,2
156513,1,13058,8
156568,1,13063,6
156626,0,13068,2
156671,2,13072,9
156726,1,13076,7
156748,1,13078,3
156778,0,13080,1
156810,2,13083,3
156839,1,13086,7
156990,1,13098,7
157034,3,13102,9
157047,0,13103,0
157365,1,13129,5
157410,1,13133,2
157415,1,13134,10
157449,3,13136,7
157563,4,13146,12
157673,0,13155,0
157689,2,13156,5
157743,2,13161,6
157761,4,13162,10
157906,0,13174,2
157918,1,13175,3
157946,0,13178,0
158051,0,13187,5
158083,2,13189,7
158110,2,13191,9
158121,5,13192,11
158136,2,13194,8
158165,0,13196,0
158278,1,13205,5
158309,4,13208,7
158602,2,13232,4
158618,0,13234,8
158767,3,13246,9
158824,1,13251,5
158904,2,13258,6
158934,5,13260,9
159096,4,13274,9
159213,2,13284,5
159325,5,13293,11
159454,1,13304,4
159501,3,13308,7
159538,1,13311,5
159748,2,13328,6
159785,0,13331,0
159881,1,13339,6
159897,1,13341,9
160006,1,13350,7
160276,0,13372,0
160526,1,13393,6
160563,2,13396,8
160666,1,13405,6
160682,0,13406,0
160862,1,13421,2
160870,1,13422,7
160948,3,13428,7
160971,0,13430,2
161021,3,13434,12
161064,0,13438,4
161207,1,13450,3
161263,3,13455,5
161287,1,13457,7
161308,2,13458,6
161317,1,13459,3
161352,0,13462,2
161368,2,13463,3
161469,3,13472,6
161576,1,13481,6
161588,1,13482,4
161601,0,13483,4
161613,2,13484,8
161632,0,13485,3
161640,0,13486,4
161656,0,13487,4
161663,2,13488,9
161817,1,13501,4
161855,2,13504,6
161873,1,13506,10
161942,1,13511,3
161952,0,13512,3
162013,2,13517,9
162023,2,13518,4
162066,2,13522,6
162185,0,13532,3
162306,2,13542,7
162409,1,13550,3
162609,3,13567,8
162630,0,13569,2
162715,5,13576,11
162732,4,13577,8
162737,0,13578,2
162793,0,13582,0
162831,6,13585,10
162993,0,13599,0
163013,0,13601,1
163396,3,13632,8
163548,0,13645,2
163587,1,13648,6
163628,4,13652,10
163648,3,13653,12
163668,7,13655,10
163686,2,13657,4
163702,0,13658,0
163720,0,13659,0
163723,2,13660,5
163829,3,13669,6
163880,1,13673,4
163917,1,13676,7
163941,0,13678,0
163953,3,13679,11
163983,0,13681,1
164001,1,13683,7
164014,1,13684,5
164021,2,13685,5
164121,1,13693,3
164140,0,13694,3
164187,3,13698,9
164243,1,13703,4
164284,0,13706,0
164302,1,13708,5
164355,2,13712,6
164360,1,13713,6
164391,4,13715,6
164414,0,13717,2
164442,1,13720,3
164456,1,13721,5
164518,1,13726,4
164569,4,13730,13
164655,2,13737,9
164666,3,13738,5
164682,1,13740,1
164703,0,13741,2
164732,2,13744,6
165544,1,13811,4
165560,2,13813,6
165583,1,13815,2
165681,1,13823,1
165842,2,13836,2
165896,1,13841,3
166022,3,13850,6
166035,4,13851,10
166037,1,13852,4
166049,3,13853,6
166157,2,13862,4
166175,3,13863,5
166197,1,13865,2
166306,0,13874,8
166317,0,13875,5
166357,1,13879,4
166460,0,13887,2
166490,0,13890,2
166535,1,13893,3
166550,3,13895,6
166644,0,13902,2
166670,3,13905,8
166706,0,13908,2
166725,2,13909,7
166822,0,13917,3
166843,0,13919,6
166898,3,13924,10
166924,6,13926,14
166951,0,13928,3
166971,1,13930,7
167087,1,13939,6
167110,2,13941,3
167278,1,13955,5
167300,2,13957,7
167323,3,13959,9
167350,1,13961,8
167360,1,13962,2
167365,1,13963,2
167396,2,13965,5
167497,1,13974,4
167510,0,13975,4
167558,2,13979,5
167700,0,13990,1
167705,0,13991,9
167742,1,13994,6
167753,1,13995,5
167905,2,14008,9
167954,0,14012,3
167989,0,14015,1
168047,0,14020,2
168058,0,14021,1
168161,0,14030,2
168226,5,14035,10
168286,1,14040,4
168333,0,14044,4
168370,0,14047,1
168406,0,14050,2
168412,0,14051,4
168430,2,14052,5
168557,1,14063,4
168569,3,14064,9
168583,2,14065,11
168587,0,14066,3
168603,0,14067,8
168611,1,14068,3
168627,0,14069,3
168644,0,14070,6
168651,0,14071,2
168661,2,14072,8
168672,1,14073,2
168691,2,14074,10
168706,1,14075,10
168712,1,14076,9
168721,1,14077,6
168740,1,14078,4
168839,1,14087,9
168862,1,14088,4
168866,2,14089,5
168889,1,14091,2
168910,1,14092,5
168922,3,14093,10
169011,1,14101,7
169025,0,14102,6
169039,2,14103,8
169048,0,14104,1
169103,4,14109,9
169130,1,14111,3
169162,2,14113,6
169234,0,14119,2
169272,0,14123,2
169316,1,14126,2
169326,0,14127,0
169339,4,14128,10
169347,1,14129,3
169355,0,14130,1
169378,1,14131,7
169388,1,14132,8
169394,2,14133,6
169412,2,14134,5
169423,1,14135,3
169446,1,14137,5
169466,0,14139,5
169484,0,14140,8
169540,4,14145,7
169557,3,14146,9
169627,3,14153,9
169682,0,14157,9
169690,1,14158,11
169800,2,14167,8
169839,0,14170,3
169887,4,14174,11
169912,1,14176,3
169977,1,14182,9
170103,3,14192,8
170108,1,14193,7
170126,1,14194,7
170131,1,14195,7
170150,1,14196,3
170190,0,14199,0
170285,1,14207,3
170313,1,14210,8
170441,0,14220,2
170465,2,14222,3
170481,0,14224,1
170514,1,14226,7
170608,3,14234,6
170613,0,14235,2
170636,0,14237,3
170661,2,14239,4
170681,3,14240,4
170797,1,14250,2
170813,1,14251,6
170827,3,14253,6
170976,1,14265,3
171044,3,14271,9
171070,0,14273,5
171081,0,14274,0
171159,2,14280,8
171231,0,14287,0
171254,0,14289,1
171308,0,14293,0
171323,1,14294,2
171381,2,14299,6
171395,6,14300,9
171421,0,14303,3
171437,0,14304,6
171457,1,14306,8
171472,0,14307,4
171494,1,14309,8
171508,2,14310,10
171527,0,14311,5
171534,0,14312,8
171543,0,14313,5
171561,2,14314,8
171582,1,14316,3
171654,1,14322,5
171755,2,14330,5
171777,1,14332,9
171881,0,14341,2
171899,2,14343,9
171911,2,14344,5
171928,3,14345,3
171937,0,14346,0
171951,2,14347,9
171964,2,14348,4
171976,3,14349,7
171989,0,14350,0
171991,3,14351,7
172050,1,14355,2
172057,1,14356,3
172074,1,14357,9
172079,0,14358,6
172092,0,14359,7
172100,2,14360,6
172134,1,14362,6
172142,1,14363,2
172147,0,14364,2
172167,1,14365,6
172191,3,14367,11
172225,1,14370,2
172391,1,14384,5
172403,1,14385,7
172417,1,14386,12
172429,2,14387,6
172435,1,14388,5
172454,1,14389,2
172461,1,14390,7
172482,3,14391,8
172494,1,14392,2
172496,2,14393,11
172514,0,14394,4
172521,1,14395,3
172556,4,14398,8
172591,1,14401,5
172668,0,14407,0
172722,1,14411,5
172730,2,14412,9
172765,2,14415,4
172810,0,14419,3
172854,1,14422,4
172941,3,14430,7
173011,0,14436,2
173021,1,14437,7
173073,0,14441,2
173149,3,14447,5
173151,2,14448,5
173190,0,14451,4
173221,4,14453,5
173247,1,14456,2
173300,1,14460,4
173333,1,14463,9
173362,2,14465,6
173406,3,14469,8
173419,3,14470,12
173427,4,14471,6
173447,0,14472,3
173454,0,14473,1
173511,0,14478,4
173723,2,14495,9
173856,0,14506,5
173891,1,14509,2
173947,0,14514,1
173955,1,14515,4
174056,1,14523,2
174118,2,14528,3
174142,0,14530,3
174157,3,14532,8
174275,3,14542,9
174294,1,14543,2
174350,2,14548,8
174381,0,14550,3
174392,2,14551,7
174455,1,14557,3
174627,0,14571,4
174897,0,14593,3
174903,1,14594,3
174912,0,14595,3
174926,1,14596,3
174943,2,14598,8
174959,0,14599,5
175031,1,14605,4
175060,0,14607,3
175101,2,14611,8
175245,1,14623,5
175289,0,14627,0
175305,1,14628,1
175450,0,14640,3
175582,1,14651,7
175592,0,14652,0
175653,0,14657,4
175685,1,14660,8
175909,4,14679,7
175966,4,14683,10
176000,4,14686,8
176011,4,14687,7
176079,3,14693,8
176213,0,14704,1
176219,4,14705,10
176282,2,14710,9
176292,0,14711,0
176530,4,14731,11
176600,0,14737,2
176614,0,14738,5
176694,0,14744,1
176749,0,14749,3
176786,0,14752,2
176843,0,14757,2
176982,1,14768,8
176986,1,14769,3
177213,2,14788,4
177249,2,14791,8
177282,4,14793,11
177359,3,14800,8
177368,1,14801,2
177406,1,14804,7
177438,2,14806,6
177444,2,14807,5
177543,1,14815,2
177586,0,14819,1
177630,2,14822,7
177642,0,14823,0
177714,2,14829,5
177742,0,14832,4
177774,3,14834,7
177782,1,14835,1
177813,1,14838,3
177885,2,14844,6
177915,1,14846,5
177957,4,14850,8
178036,1,14856,7
178064,1,14859,2
178179,4,14868,9
178192,0,14869,1
178251,0,14874,1
178269,1,14876,5
178587,0,14902,0
178993,0,14936,1
179061,1,14942,5
179077,0,14943,2
179197,5,14953,8
179279,1,14960,3
179297,1,14961,7
179321,1,14963,3
179396,0,14970,0
179420,2,14972,7
179474,0,14976,0
179494,1,14978,3
179546,1,14982,8
179578,1,14985,8
179604,1,14987,2
179662,0,14992,1
179686,0,14994,7
179702,0,14995,0
179739,1,14998,6
179812,1,15004,4
179848,1,15007,4
179914,2,15013,8
180190,0,15036,10
180241,0,15040,2
180450,1,15057,8
180509,2,15062,6
180579,1,15068,3
180894,0,15095,0
180914,0,15097,6
180998,1,15104,1
181009,1,15105,6
181052,2,15108,8
181061,1,15109,6
181094,0,15112,6
181144,2,15116,4
181156,1,15117,8
181210,0,15121,4
181387,2,15136,8
181428,1,15139,5
181430,2,15140,2
181480,2,15144,4
181513,2,15147,5
181564,2,15151,4
181623,2,15156,5
181642,4,15157,7
181675,1,15160,4
181687,1,15161,8
181895,1,15178,6
181936,1,15182,14
182044,2,15191,9
182171,1,15202,9
182296,3,15212,10
182303,1,15213,5
182317,4,15214,9
182405,1,15221,1
182444,6,15225,10
182490,1,15228,11
182500,2,15229,3
182569,5,15235,6
182671,2,15243,3
182673,0,15244,5
182730,2,15248,10
182740,4,15249,6
182811,2,15255,7
182856,2,15259,11
182879,2,15261,5
182889,0,15262,7
182902,0,15263,5
182934,3,15265,6
182947,2,15266,3
182964,1,15268,1
182992,1,15270,5
183045,3,15275,8
183089,2,15278,8
183106,4,15280,11
183137,3,15282,8
183168,1,15285,4
183236,0,15291,4
183248,2,15292,9
183262,1,15293,7
183270,4,15294,6
183349,2,15300,8
183430,0,15307,5
183440,2,15308,8
183456,5,15309,10
183506,0,15313,1
183572,2,15319,2
183674,2,15327,4
183678,1,15328,5
183695,2,15329,6
183728,0,15332,8
183779,0,15336,9
183840,1,15341,4
183879,0,15344,5
183928,1,15348,2
184028,1,15357,6
184118,1,15364,6
184125,1,15365,4
184159,2,15368,7
184170,0,15369,8
184191,1,15370,13
184203,4,15371,11
184208,1,15372,8
184253,1,15375,4
184278,0,15378,4
184292,1,15379,4
184313,0,15380,7
184331,0,15382,3
184344,3,15383,5
184357,1,15384,3
184414,0,15389,2
184442,2,15391,5
184518,0,15398,3
184537,0,15399,2
184631,1,15407,2
184682,0,15411,2
184820,3,15423,6
184832,6,15424,14
184849,0,15425,2
184905,2,15430,5
184921,1,15431,4
184979,2,15436,8
185058,3,15443,8
185090,3,15445,12
185113,0,15447,2
185121,2,15448,10
185282,1,15461,3
185357,0,15467,1
185462,0,15476,7
185509,1,15480,7
185600,1,15488,6
185680,1,15494,4
185682,1,15495,10
185746,2,15500,6
185755,2,15501,8
185780,0,15503,0
185804,2,15505,3
185866,5,15510,11
185946,2,15517,7
186067,2,15527,9
186124,3,15532,6
186157,2,15534,8
186188,0,15537,11
186417,1,15556,4
186471,3,15561,7
186483,0,15562,2
186510,3,15564,5
186550,0,15567,3
187142,0,15616,5
187165,0,15618,0
187182,0,15620,2
187218,0,15623,5
187230,2,15624,6
187269,0,15627,2
187327,0,15632,6
187339,1,15633,5
187367,0,15635,2
187396,1,15638,4
187410,2,15639,5
187438,4,15641,8
187451,0,15642,2
187484,3,15645,9
187526,4,15649,6
187736,0,15666,2
187774,1,15670,5
187830,3,15674,10
188114,1,15698,3
188136,4,15700,10
188154,4,15701,6
188165,0,15702,1
188172,1,15703,3
188204,2,15705,5
188257,0,15710,3
188338,0,15717,1
188383,0,15720,0
188414,3,15723,4
188465,0,15727,0
188474,1,15728,6
188488,1,15729,5
188497,1,15730,3
188507,2,15731,3
188539,5,15733,12
188551,0,15734,0
188583,0,15737,7
188603,1,15739,4
188619,1,15740,5
188633,1,15741,5
188783,4,15754,10
188828,3,15758,4
188839,0,15759,4
188873,0,15761,0
188882,1,15762,2
188891,2,15763,4
188940,3,15767,6
188971,0,15770,5
188988,0,15771,0
189035,3,15775,8
189096,1,15780,7
189147,0,15784,5
189164,0,15786,2
189214,2,15790,4
189223,2,15791,8
189267,4,15794,9
189319,2,15799,6
189388,1,15804,2
189392,1,15805,2
189457,3,15810,8
189469,0,15811,2
189507,3,15814,7
189575,0,15820,2
189595,1,15822,4
189613,0,15823,0
189620,1,15824,7
189630,3,15825,11
189758,0,15835,3
189854,1,15843,3
189864,0,15844,1
189915,3,15848,7
189921,0,15849,2
189963,0,15852,0
189967,4,15853,10
189991,2,15855,3
190065,3,15861,8
190099,3,15864,11
190133,0,15867,4
190223,2,15874,3
190275,1,15878,6
